"CLI 3106, Obstetrics and Gynecology"
"CLI 3107, Pediatrics"
"CLI 3108, Psychiatry"
"CLI 3109, Family Medicine"
"CLI 3110, Acute Care Medicine"
"CLI 3111, Objective Structured Clinical Examination "
"CLI 3301, Transition to Clerkship Part 2"
"CLI 3501, Stage préparatoire"
"CLI 3502, Chirurgie"
"CLI 3503, Médecine interne"
"CLI 3504, Stage obligatoire avec options"
"CLI 3506, Obstétrique et gynécologie"
"CLI 3507, Pédiatrie"
"CLI 3508, Psychiatrie"
"CLI 3509, Médecine familiale"
"CLI 3510, Soins aigus"
"CLI 3511, Examen clinique objectif structuré "
"CLI 3701, Transition à l'externat partie 2"
"CLI 4104, Electives"
"CLI 4104,1 Electives "
"CLI 4104,2 Electives "
"CLI 4105, Transition to Residency"
"CLI 4106, Selective in Ambulatory Medicine"
"CLI 4106,1 Selective in Ambulatory Medicine "
"CLI 4106,2 Selective in Ambulatory Medicine "
"CLI 4504, Stages au choix"
"CLI 4504,1 Stages au choix "
"CLI 4504,2 Stages au choix "
"CLI 4505, Transition vers la résidence"
"CLI 4506, Stages à option"
"CLI 4506,1 Stages à option "
"CLI 4506,2 Stages à option "
"CML 1101, Legal Foundations: Research, Strategy, Analysis "
"CML 1101,1 Legal Foundations: Research, Strategy, Analysis  "
"CML 1101,2 Legal Foundations: Research, Strategy, Analysis   "
"CML 1102, Contracts "
"CML 1102,1 Contracts "
"CML 1102,2 Contracts  "
"CML 1103, Criminal Law and Procedure "
"CML 1103,1 Criminal Law and Procedure "
"CML 1103,2 Criminal Law and Procedure  "
"CML 1105, First-Year Thematic Course "
"CML 1106, Dispute Resolution and Professional Responsibility "
"CML 1106,1 Dispute Resolution and Professional Responsibility "
"CML 1106,2 Dispute Resolution and Professional Responsibility  "
"CML 1107, Torts "
"CML 1107,1 Torts "
"CML 1107,2 Torts  "
"CML 1108, Property "
"CML 1108,1 Property "
"CML 1108,2 Property  "
"CML 1109, First-Year Thematic Course: Public International Law "
"CML 1110, Orientation to the Canadian Legal System "
"CML 1110,1 Orientation to the Canadian Legal System "
"CML 1110,2 Orientation to the Canadian Legal System  "
"CML 1116, Introduction to Public and Constitutional Law "
"CML 1116,1 Introduction to Public and Constitutional Law "
"CML 1116,2 Introduction to Public and Constitutional Law  "
"CML 1203, Criminal Law and Procedure "
"CML 1203,1 Criminal Law and Procedure "
"CML 1203,2 Criminal Law and Procedure  "
"CML 1206, Introduction to Public and Constitutional Law "
"CML 1206,1 Introduction to Public and Constitutional Law "
"CML 1206,2 Introduction to Public and Constitutional Law  "
"CML 1207, Torts "
"CML 1207,1 Torts "
"CML 1207,2 Torts  "
"CML 1503, Droit pénal "
"CML 1506, Introduction à la résolution des différends "
"CML 1508, Droit des biens "
"CML 1602, Les contrats "
"CML 1602,1 Les contrats "
"CML 1602,2 Les contrats  "
"CML 1607, Délits civils "
"CML 1607,1 Délits civils "
"CML 1607,2 Délits civils  "
"CML 1611, Compétences et habiletés juridiques "
"CML 1611,1 Compétences et habiletés juridiques  "
"CML 1611,2 Compétences et habiletés juridiques  "
"CML 1613, Droit constitutionnel I "
"CML 1701, Délits civils et responsabilité extracontractuelle I "
"CML 1702, Délits civils et responsabilité extracontractuelle II "
"CML 1704, Législation "
"CML 1705, Droit, histoire et société "
"CML 2101, Appellate Advocacy "
"CML 2104, Real Estate Transactions "
"CML 2105, Introduction to Civil Law "
"CML 2107, Advanced Torts "
"CML 2118, The Law of Democracy "
"CML 2135, Law Review Editorship - Second Year "
"CML 2178, Conviction Review Project I "
"CML 2179, Access to Justice Practicum  "
"CML 2184, Access to Justice Practicum  "
"CML 2213, Remedies "
"CML 2214, Civil Procedure II "
"CML 2301, Indigenous Peoples and the Law "
"CML 2302, Business Organizations "
"CML 2303, Landlord and Tenant "
"CML 2305, Introduction to Family Law "
"CML 2309, Civil Procedure I "
"CML 2311, Mortgages "
"CML 2312, Administrative Law "
"CML 2313, Constitutional Law II "
"CML 2314, Constitutional Litigation "
"CML 2315, Advanced Constitutional Law and Equality Rights "
"CML 2316, Advanced Constitutional Law and Legal Rights "
"CML 2317, Advanced Problems in Canadian Federalism "
"CML 2318, International Taxation "
"CML 2320, Mediation Theory and Practice "
"CML 2321, Alternative Dispute Resolution Processes "
"CML 2343, Commercial Law "
"CML 2344, Secured Transactions "
"CML 2366, Mediation Involving Families "
"CML 2419, Advanced Business Law "
"CML 2501, La plaidoirie d'appel "
"CML 2504, Les transactions immobilières "
"CML 2513, Réparation en justice "
"CML 2517, Introduction au droit "
"CML 2535, Rédaction de la revue de droit - deuxième année "
"CML 2579, Accès à la justice stage  "
"CML 2584, Accès à la justice stage  "
"CML 2614, Procédure civile II "
"CML 2701, Les autochtones et le droit "
"CML 2702, Droit des sociétés "
"CML 2703, Propriétaires et locataires "
"CML 2705, Introduction au droit de la famille "
"CML 2709, Procédure civile I "
"CML 2711, Les hypothèques "
"CML 2712, Droit administratif "
"CML 2713, Droit constitutionnel II "
"CML 2714, Théorie du droit constitutionnel "
"CML 2715, Droit constitutionnel approfondi : Les droits à l'égalité "
"CML 2717, Problèmes du fédéralisme canadien "
"CML 2718, Droit fiscal international "
"CML 2741, Philosophie du droit "
"CML 2743, Droit commercial "
"CML 2819, Cours approfondi de droit des affaires "
"CML 3101, Private International Law "
"CML 3102, Special Course in Business Law "
"CML 3105, Selected Topics in Family Law "
"CML 3107, Corporate Governance Theory and Practice "
"CML 3108, Applied Corporate Governance "
"CML 3112, Theory and Practice of Social Justice Law "
"CML 3113, American Constitutional Law "
"CML 3119, Studies in Oral Advocacy "
"CML 3120, Moot Court Competition "
"CML 3121, Gale Cup Moot "
"CML 3125, National Aboriginal Law Moot: Kawaskimhon ""Speaking With Knowledge "
"CML 3126, Communications Law "
"CML 3127, Wilson Moot Competition "
"CML 3128, Willem C. Vis International Commercial Arbitration Competition "
"CML 3130, International Criminal Law "
"CML 3131, Public International Law "
"CML 3132, Willms and Shier Environmental Law Moot "
"CML 3135, International Law and Developing Countries "
"CML 3136, Disability Rights "
"CML 3137, Critical Race Theory "
"CML 3138, Law and Literature "
"CML 3139, WTO/ELSA WTO Law Moot "
"CML 3140, Canadian Corporate/Securities "
"CML 3142, Intellectual Property Advocacy "
"CML 3143, International Investment Law "
"CML 3144, Defending Battered Women on Trial "
"CML 3145, Animals and the Law "
"CML 3146, Sexual Assault Law "
"CML 3147, Wrongful Convictions "
"CML 3148, Toxic Tort Law "
"CML 3149, Canadian Military Law "
"CML 3150, Race, Racism and the Law "
"CML 3151, Access to Health Care "
"CML 3152, Supreme Court Seminar "
"CML 3153, Federal Tribunals Practice "
"CML 3154, Trial Advocacy "
"CML 3155, Legal Drafting "
"CML 3156, Sentencing Theory and Practice "
"CML 3157, Criminal Justice Trial Avocation Special Issues Domestic Violence and Hate Crimes "
"CML 3158, Criminal Justice Trial Advocacy "
"CML 3159, Copyright Law "
"CML 3160, Advanced Criminal Procedure "
"CML 3161, International Environmental Law "
"CML 3162, Studies in Aboriginal Law "
"CML 3163, The Law of the Sea "
"CML 3165, Arnup Cup "
"CML 3171, Student-Proposed Internship "
"CML 3173, Law-Related Internship "
"CML 3174, Dean's Research and Writing Fellows "
"CML 3175, Crown Attorney Assignment "
"CML 3176, Foreign Affairs, Trade and Development Canada Internship "
"CML 3177, Department of Justice Internship "
"CML 3178, Conviction Review Project II "
"CML 3180, Eco-Justice Environmental Law Clinic "
"CML 3181, Sexuality, Gender and the Law "
"CML 3182, Water Law "
"CML 3183, Women and the Legal Profession "
"CML 3184, Written Advocacy in Intellectual Property "
"CML 3185, Oral Advocacy in Intellectual Property "
"CML 3186, Access to Justice Practicum  "
"CML 3187, Access to Justice Practicum  "
"CML 3193, Forensic Science "
"CML 3203, Municipal and Planning Law "
"CML 3206, Wills and the Law of Succession "
"CML 3211, Comparative Law "
"CML 3212, Insolvency and Bankruptcy "
"CML 3213, Statutory Interpretation "
"CML 3214, Legislative and Regulatory Process "
"CML 3227, Legal History "
"CML 3228, Comparative Constitutional Law "
"CML 3233, Labour Law I "
"CML 3234, Labour Law II "
"CML 3235, Law Review Editorship "
"CML 3235,1 Law Review Editorship "
"CML 3235,2 Law Review Editorship  "
"CML 3241, Jurisprudence "
"CML 3244, Delegated Legislation and Other Regulatory Instruments "
"CML 3248, Introductory Legal Aid Clinic Course "
"CML 3248,1 Introductory Legal Aid Clinic Course "
"CML 3248,2 Introductory Legal Aid Clinic Course  "
"CML 3251, Legal Research and Writing  "
"CML 3253, Competition Law "
"CML 3258, Electronic Commerce Law Practice Workshop "
"CML 3301, Criminal Evidence "
"CML 3303, The Law of Evidence "
"CML 3304, Taxation "
"CML 3305, Privacy Law "
"CML 3307, Trusts "
"CML 3313, Interviewing and Counselling "
"CML 3315, Negotiation "
"CML 3316, Technology Law Internship "
"CML 3317, Corporate Immigration Advocacy "
"CML 3319, Advanced Legal Research Methodology "
"CML 3323, Insurance "
"CML 3340, Sports Law "
"CML 3341, Consumers' Protection "
"CML 3343, Poverty and the Law "
"CML 3344, Advanced Problems in Taxation "
"CML 3351, Legal Research and Writing  "
"CML 3352, International Criminal Law "
"CML 3353, Children and the Law "
"CML 3354, Law and Psychiatry: Clinical Part "
"CML 3355, Armed Conflict in International Law "
"CML 3356, National Security Law "
"CML 3357, Community Planning "
"CML 3358, Regulation of Internet Commerce "
"CML 3359, Matrimonial Property "
"CML 3360, Securities Law and Regulation "
"CML 3361, Advanced Company Law "
"CML 3362, Advanced Criminal Law "
"CML 3363, Advanced Family Law "
"CML 3364, Advanced Problems in Administrative Law "
"CML 3365, Civil Liberties "
"CML 3366, Collaborative Family Law Practice "
"CML 3368, Creditors' Rights "
"CML 3369, Environmental Law "
"CML 3370, Estate Planning "
"CML 3371, Intellectual Property Law "
"CML 3372, International Business Transactions "
"CML 3373, Labour Law III "
"CML 3374, Law and Society "
"CML 3375, Health Law "
"CML 3376, Professional Responsibility "
"CML 3377, Taxation Policy "
"CML 3378, Advanced International Law "
"CML 3379, Law and Psychiatry "
"CML 3380, Women and the Law "
"CML 3382, Criminal Justice Administration "
"CML 3383, Advanced Taxation "
"CML 3385, International Trade and Investment Law Practicum "
"CML 3386, Corporate Finance - Law and Practice "
"CML 3387, Employment Law "
"CML 3388, Intellectual Property Litigation "
"CML 3390, Law and Policy "
"CML 3391, Dispute Resolution in Family Law "
"CML 3392, History of Legal Thought "
"CML 3394, Legal Research and Writing  "
"CML 3395, Regulation of Internet Communication "
"CML 3396, Patent Law "
"CML 3397, Immigration and Refugee Law "
"CML 3398, Human Rights Laws in Canada "
"CML 3399, International Human Rights "
"CML 3449, Clinical Legal Aid II "
"CML 3449,1 Clinical Legal Aid II "
"CML 3449,2 Clinical Legal Aid II  "
"CML 3450, Clinical Legal Aid III "
"CML 3450,1 Clinical Legal Aid III "
"CML 3450,2 Clinical Legal Aid III  "
"CML 3501, Droit international privé "
"CML 3503, Droit municipal "
"CML 3505, Thèmes choisis en droit de la famille "
"CML 3506, Testaments et successions "
"CML 3509, Introduction au droit de la santé "
"CML 3510, Bioéthique, santé et droit "
"CML 3511, Responsabilité médicale "
"CML 3512, Théorie et pratique en droit et justice sociale "
"CML 3514, Concours Charles-Rousseau "
"CML 3515, Coupe Guy-Guérin "
"CML 3516, Concours européen des Droits de l'Homme René-Cassin "
"CML 3518, Concours Jean-Pictet "
"CML 3519, Études en plaidoirie "
"CML 3520, Compétition de tribunal-école "
"CML 3524, Tribunal-école Moncton-Ottawa "
"CML 3526, Droit des communications "
"CML 3531, Droit international public "
"CML 3533, Droit du travail I "
"CML 3534, Droit du travail II - Arbitrage en griefs "
"CML 3541, Philosophie du droit "
"CML 3553, Règles de pratique des tribunaux fédéraux "
"CML 3554, Art de la plaidoirie "
"CML 3560, Procédure pénale approfondie "
"CML 3564, Droit administratif approfondi "
"CML 3568, Droit des créances "
"CML 3569, Arbitrage international "
"CML 3570, Planification des successions "
"CML 3571, Stage proposé par l'étudiant "
"CML 3572, Droit international des affaires "
"CML 3573, Stage en droit "
"CML 3575, Stage avec un procureur ou une procureure de la couronne "
"CML 3576, Stage en droit - affaires étrangères, commerce et développement Canada "
"CML 3577, Stage en droit - ministère de la Justice "
"CML 3580, Clinique de droit de l'environnement - Écojustice "
"CML 3586, Accès à la justice stage  "
"CML 3587, Accès à la justice stage  "
"CML 3635, Revue de droit d'Ottawa : Rédaction et révision d'articles pour publication "
"CML 3635,1 Revue de droit d'Ottawa : Rédaction et révision d'articles pour publication "
"CML 3635,2 Revue de droit d'Ottawa : Rédaction et révision d'articles pour publication  "
